current_path,proposed_release_path,workflow,status,tracked_in_initial_repository,file_size_bytes,generating_script,manuscript_use,zenodo_recommendation,recommendation_reason,dependencies,hard_coded_path_risk
figs/annual_obs_vs_modeled_v2p1/annual_load_icp_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_icp_obs_vs_modeled_v2p1.jpg,shared,final,True,385908,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_nh4_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_nh4_obs_vs_modeled_v2p1.jpg,shared,final,True,645205,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_no2_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_no2_obs_vs_modeled_v2p1.jpg,shared,final,True,639524,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_no3_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_no3_obs_vs_modeled_v2p1.jpg,shared,final,True,665395,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_npoc_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_npoc_obs_vs_modeled_v2p1.jpg,shared,final,True,348619,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_op_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_op_obs_vs_modeled_v2p1.jpg,shared,final,True,623765,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_se_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_se_obs_vs_modeled_v2p1.jpg,shared,final,True,624113,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_tds_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_tds_obs_vs_modeled_v2p1.jpg,shared,final,True,620518,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_tkn_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_tkn_obs_vs_modeled_v2p1.jpg,shared,final,True,633453,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_tn_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_tn_obs_vs_modeled_v2p1.jpg,shared,final,True,632790,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_tp_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_tp_obs_vs_modeled_v2p1.jpg,shared,final,True,591632,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_tsp_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_tsp_obs_vs_modeled_v2p1.jpg,shared,final,True,383082,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_obs_vs_modeled_v2p1/annual_load_tss_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_load_tss_obs_vs_modeled_v2p1.jpg,shared,final,True,609187,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/annual_volume_obs_vs_modeled_v2p1.jpg,figures/bayes/v2p1/annual_volume_obs_vs_modeled_v2p1.jpg,shared,final,True,639705,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/banner.png,figures/legacy/banner.png,shared,active,True,3514825,See workflow documentation,Candidate figure or diagnostic visual,exclude,Superseded or redundant figure version.,See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/convergence_dashboard_2p1.jpg,figures/legacy/convergence_dashboard_2p1.jpg,shared,active,True,17141,See workflow documentation,Candidate figure or diagnostic visual,exclude,Superseded or redundant figure version.,See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/crop_effects_on_concentration_by_analyte_v2p1.jpg,figures/bayes/v2p1/crop_effects_on_concentration_by_analyte_v2p1.jpg,shared,final,True,1070286,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/crop_effects_on_volume_v2p1.jpg,figures/bayes/v2p1/crop_effects_on_volume_v2p1.jpg,shared,final,True,410696,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/dagitty-model.jpeg,figures/legacy/dagitty-model.jpeg,shared,active,True,336568,See workflow documentation,Candidate figure or diagnostic visual,exclude,Superseded or redundant figure version.,See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/irr_effects_on_concentration_v2p1.jpg,figures/bayes/v2p1/irr_effects_on_concentration_v2p1.jpg,shared,final,True,488715,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/load2p1_STIR_load_curves.jpeg,figures/legacy/load2p1_STIR_load_curves.jpeg,shared,active,True,1779224,See workflow documentation,Candidate figure or diagnostic visual,exclude,Superseded or redundant figure version.,See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/load2p1_STIReffects.jpeg,figures/legacy/load2p1_STIReffects.jpeg,shared,active,True,715440,See workflow documentation,Candidate figure or diagnostic visual,exclude,Superseded or redundant figure version.,See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/raw-tss-timeseries.png,figures/legacy/raw-tss-timeseries.png,shared,active,True,72259,See workflow documentation,Candidate figure or diagnostic visual,exclude,Superseded or redundant figure version.,See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/residue_effect_on_concentration_by_analyte_v2p1.jpg,figures/bayes/v2p1/residue_effect_on_concentration_by_analyte_v2p1.jpg,shared,final,True,583600,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/residue_effect_on_volume_density_v2p1.jpeg,figures/bayes/v2p1/residue_effect_on_volume_density_v2p1.jpeg,shared,final,True,99004,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/stir_effect_on_residue_density_v2p1.jpeg,figures/bayes/v2p1/stir_effect_on_residue_density_v2p1.jpeg,shared,final,True,101132,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/true STIR v water STIR.png,figures/legacy/true STIR v water STIR.png,shared,active,True,328131,See workflow documentation,Candidate figure or diagnostic visual,exclude,Superseded or redundant figure version.,See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/v2p1_post_STIR_effect_on_volume.jpg,figures/bayes/v2p1/v2p1_post_STIR_effect_on_volume.jpg,shared,final,True,106002,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/year_covariance_gp_v2p1.jpeg,figures/bayes/v2p1/year_covariance_gp_v2p1.jpeg,shared,final,True,142523,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/year_covariance_mogp_by_analyte_v2p1.jpg,figures/bayes/v2p1/year_covariance_mogp_by_analyte_v2p1.jpg,shared,final,True,1067972,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/yearly_latent_deviations_v2p1.jpeg,figures/bayes/v2p1/yearly_latent_deviations_v2p1.jpeg,shared,final,True,1309173,See workflow documentation,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
kerbel-long-term-impacts.Rproj,kerbel-long-term-impacts.Rproj,shared,active,True,218,See workflow documentation,Repository/reproducibility support or no direct manuscript use,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
LICENSE,LICENSE,shared,active,True,18411,See workflow documentation,Repository/reproducibility support or no direct manuscript use,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
